
============================================================
  DEVICE: SW06-PoE-24P-BIURO-1-P1  [10.0.100.16]  vendor: cisco
============================================================

Timestamp : 2026-05-15 12:24:16


------------------------------------------------------------
  CMD: show log
------------------------------------------------------------

Syslog logging: enabled (0 messages dropped, 0 messages rate-limited, 0 flushes, 0 overruns, xml disabled, filtering disabled)

No Active Message Discriminator.



No Inactive Message Discriminator.


    Console logging: level emergencies, 0 messages logged, xml disabled,
                     filtering disabled
    Monitor logging: level debugging, 0 messages logged, xml disabled,
                     filtering disabled
    Buffer logging:  level debugging, 40087 messages logged, xml disabled,
                    filtering disabled
    Exception Logging: size (4096 bytes)
    Count and timestamp logging messages: disabled
    File logging: disabled
    Persistent logging: disabled

No active filter modules.

    Trap logging: level informational, 40053 message lines logged
Mar 10 13:57:33.721: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/5, changed state to down
Mar 10 13:57:34.722: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/5, changed state to down
Mar 10 13:58:27.342: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 10 13:58:29.350: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 10 13:58:31.626: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 10 13:58:33.634: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 10 13:59:58.200: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 10 14:00:01.325: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 10 14:00:04.423: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 10 14:00:05.425: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 10 14:02:29.767: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 10 14:02:31.770: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 10 14:02:33.889: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 10 14:02:35.902: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 10 14:03:19.671: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 10 14:03:22.801: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 10 14:03:25.858: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 10 14:03:26.860: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 10 14:08:21.317: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 10 14:08:23.320: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 10 14:08:25.480: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 10 14:08:27.483: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 10 14:09:21.157: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/2, changed state to down
Mar 10 14:09:23.165: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/2, changed state to up
Mar 10 14:09:39.602: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/2, changed state to down
Mar 10 14:09:40.609: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/2, changed state to down
Mar 10 14:09:42.711: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/2, changed state to up
Mar 10 14:09:43.713: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/2, changed state to up
Mar 10 14:11:03.964: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Mar 10 14:11:05.967: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Mar 10 14:11:08.399: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Mar 10 14:11:10.408: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Mar 10 15:56:03.416: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 10 15:56:06.583: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 10 15:56:09.640: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 10 15:56:10.641: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 10 16:11:35.053: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 10 16:11:37.056: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 10 16:11:39.610: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 10 16:11:41.618: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 10 19:30:08.097: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/8, changed state to down
Mar 10 19:30:09.104: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/8, changed state to down
Mar 10 19:30:17.126: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/8, changed state to up
Mar 10 19:30:18.127: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/8, changed state to up
Mar 10 19:30:23.701: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/8, changed state to down
Mar 10 19:30:24.707: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/8, changed state to down
Mar 10 19:30:27.607: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/8, changed state to up
Mar 10 19:30:28.614: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/8, changed state to up
Mar 10 19:31:23.200: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/8, changed state to down
Mar 10 19:31:24.206: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/8, changed state to down
Mar 10 19:31:32.186: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/8, changed state to up
Mar 10 19:31:33.188: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/8, changed state to up
Mar 10 19:31:40.004: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/8, changed state to down
Mar 10 19:31:41.010: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/8, changed state to down
Mar 10 19:31:43.947: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/8, changed state to up
Mar 10 19:31:44.948: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/8, changed state to up
Mar 11 00:47:13.855: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/11, changed state to down
Mar 11 00:47:14.862: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/11, changed state to down
Mar 11 00:47:23.041: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/11, changed state to up
Mar 11 00:47:24.043: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/11, changed state to up
Mar 11 00:47:31.420: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/11, changed state to down
Mar 11 00:47:32.421: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/11, changed state to down
Mar 11 00:47:35.404: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/11, changed state to up
Mar 11 00:47:36.406: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/11, changed state to up
Mar 11 00:48:37.373: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/11, changed state to down
Mar 11 00:48:38.379: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/11, changed state to down
Mar 11 00:48:46.559: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/11, changed state to up
Mar 11 00:48:47.560: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/11, changed state to up
Mar 11 00:48:51.854: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/11, changed state to down
Mar 11 00:48:52.861: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/11, changed state to down
Mar 11 00:48:55.802: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/11, changed state to up
Mar 11 00:48:56.804: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/11, changed state to up
Mar 11 05:52:18.938: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/13, changed state to down
Mar 11 05:52:19.945: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/13, changed state to down
Mar 11 05:52:23.007: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/13, changed state to up
Mar 11 05:52:24.008: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/13, changed state to up
Mar 11 06:00:39.633: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/5, changed state to up
Mar 11 06:00:40.635: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/5, changed state to up
Mar 11 06:01:09.860: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/5, changed state to down
Mar 11 06:01:10.861: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/5, changed state to down
Mar 11 06:01:13.803: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/5, changed state to up
Mar 11 06:01:14.804: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/5, changed state to up
Mar 11 06:01:20.577: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/5, changed state to down
Mar 11 06:01:21.583: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/5, changed state to down
Mar 11 06:01:24.603: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/5, changed state to up
Mar 11 06:01:25.605: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/5, changed state to up
Mar 11 06:07:51.980: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Mar 11 06:07:52.981: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/18, changed state to down
Mar 11 06:08:06.319: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/18, changed state to up
Mar 11 06:08:07.321: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Mar 11 06:54:28.430: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/2, changed state to down
Mar 11 06:54:29.437: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/2, changed state to down
Mar 11 06:54:40.117: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/2, changed state to up
Mar 11 06:54:42.235: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/2, changed state to down
Mar 11 06:54:45.098: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/2, changed state to up
Mar 11 06:54:46.100: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/2, changed state to up
Mar 11 07:36:40.598: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 11 07:36:43.728: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 11 07:36:46.706: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 11 07:36:47.707: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 11 07:54:37.080: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 11 07:54:39.089: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 11 07:54:41.962: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 11 07:54:43.970: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 11 07:55:07.679: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 11 07:55:10.846: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 11 07:55:13.861: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 11 07:55:14.862: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 11 07:57:43.651: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 11 07:57:45.654: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 11 07:57:48.249: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 11 07:57:49.251: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 11 07:57:51.269: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 11 07:57:52.271: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 11 08:06:33.215: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Mar 11 08:06:35.218: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Mar 11 08:06:38.338: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Mar 11 08:06:40.340: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Mar 11 08:08:39.689: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 11 08:08:42.856: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 11 08:08:45.834: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 11 08:08:46.836: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 11 10:36:37.495: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 11 10:36:39.503: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 11 10:36:42.256: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 11 10:36:44.264: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 11 10:40:04.131: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 11 10:40:07.539: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 11 10:40:10.680: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 11 10:40:11.681: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 11 10:42:39.343: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 11 10:42:41.351: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 11 10:42:43.700: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 11 10:42:45.708: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 11 10:44:46.504: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 11 10:44:49.671: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 11 10:44:52.733: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 11 10:44:53.734: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 11 10:47:18.114: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 11 10:47:20.122: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 11 10:47:22.235: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 11 10:47:23.241: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 11 10:47:25.260: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 11 10:47:26.261: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 11 10:48:07.792: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 11 10:48:08.799: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 11 10:48:13.942: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 11 10:48:14.943: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 11 10:50:38.961: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 11 10:50:40.964: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 11 10:50:43.433: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 11 10:50:45.447: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 11 10:52:49.881: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 11 10:52:53.048: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 11 10:52:56.105: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 11 10:52:57.106: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 11 10:55:21.570: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 11 10:55:23.572: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 11 10:55:25.649: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 11 10:55:27.652: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 11 10:56:11.211: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 11 10:56:14.415: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 11 10:56:17.576: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 11 10:56:18.583: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 11 10:58:42.920: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 11 10:58:44.939: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 11 10:58:47.755: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 11 10:58:49.768: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 11 10:59:32.840: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 11 10:59:35.923: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 11 10:59:38.985: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 11 10:59:39.986: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 11 11:02:03.322: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 11 11:02:05.325: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 11 11:02:07.758: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 11 11:02:09.766: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 11 11:02:54.165: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 11 11:02:57.290: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 11 11:03:00.352: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 11 11:03:01.353: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 11 11:06:55.762: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 11 11:06:57.765: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 11 11:06:59.998: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 11 11:07:02.006: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 11 11:10:58.198: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 11 11:11:01.370: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 11 11:11:04.353: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 11 11:11:05.354: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 11 11:13:29.451: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 11 11:13:31.453: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 11 11:13:33.923: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
